employee_id,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
297,Glasses,AI,31,35,25,9,69454.0041,19128.80091,1,0.208515211,0.524937153,0.266881035
298,Cheerper,Support,56,43,42,2,66244.7513,18812.41248,3,0,1,0
299,Glasses,Design,1,32,23,9,153000,20337.028,1,1,0,0
300,Pear,Sales,43,49,48,3,119341.1352,17577.19508,2,1,0,0.528253279
301,Glasses,AI,45,37,33,4,72323.62016,20420.54329,2,0.21210408,0.091649958,0.69614208
302,Glasses,AI,7,33,24,8,123667.9375,16287.42326,3,1,0.339348804,0
303,Cheerper,Support,26,31,26,5,59663.48151,14596.15637,5,0.099556033,0.578958436,0.321938931
304,Cheerper,BigData,1,45,41,4,115433.2277,18173.41795,2,0.018931159,0.284045203,0.697289581
305,Glasses,BigData,39,32,29,3,40000,18882.16773,3,0,0.093825082,1
306,Cheerper,BigData,1,31,22,9,60564.50179,21760.66554,2,0,0.652484298,0.514049897
307,Glasses,AI,47,38,34,5,70059.93274,20889.26334,2,0.074069244,0.392924696,0.532789994
308,Pear,Design,44,38,36,2,97340.10547,24792.91,1,0.440554598,0.161080119,0.398429628
309,Pear,Sales,16,40,40,1,103625.4252,23373.05206,2,0.400315843,0,1
310,Glasses,AI,80,35,31,4,68733.24427,9000,5,1,0.097348784,0
311,Glasses,BigData,62,32,24,7,41623.96632,13630.69751,4,0.044154638,0.805567541,0.150281474
312,Cheerper,Search Engine,47,49,48,2,91365.10917,21237.74966,2,0.246820373,0.545895187,0.207631184
313,Pear,AI,65,45,47,1,51629.42694,18476.8009,2,0,0,1
314,Glasses,BigData,51,37,34,2,40331.19894,20810.41613,3,0,0.39911552,1
315,Glasses,Design,3,44,35,9,137295.3955,18879.56499,1,1,0.370598296,0
316,Pear,Sales,7,37,27,9,130419.4548,24792.91,1,0.97659648,0.060129195,0
317,Cheerper,BigData,50,45,40,5,105597.2616,14064.79246,4,0.815188161,0.617930732,0
318,Glasses,Search Engine,66,38,36,2,57630.9673,23536.17035,2,0,0.468292809,0.562147931
319,Glasses,Search Engine,36,47,44,3,68186.79912,20965.03627,1,0,0.705557925,0.509045014
320,Pear,Sales,1,42,36,6,137075.6779,16622.55586,3,1,0,0.130637522
321,Pear,Design,26,41,38,2,86181.79489,21509.7584,1,0.107258358,0.062542069,0.830258514
322,Pear,Sales,1,43,37,5,147493.4819,14821.27478,2,0.891761324,0,0.588845805
323,Glasses,AI,13,40,36,5,124164.3793,13942.73651,3,0.860341866,0.30234738,0
324,Pear,Design,1,39,33,6,124654.526,22056.7535,1,0.737385655,0,0.560047521
325,Glasses,Search Engine,1,30,22,6,120150.9786,15736.50968,3,0.756995645,0.334373679,0
326,Pear,Design,1,30,22,6,98837.53185,24792.91,2,0.557895465,0,0.819144502
327,Pear,Design,10,32,28,4,98362.42919,24792.91,1,0.592218396,0.02594356,0.381434524
328,Cheerper,Support,15,42,39,4,95189.12761,15468.23452,3,0.163655899,0.829022507,0.007249317
329,Glasses,Design,28,31,23,7,59673.08342,24792.91,1,0,0.628000882,0.546949317
330,Glasses,Design,1,41,37,5,152857.7082,24792.91,1,1,0.383798537,0
331,Pear,Sales,26,47,43,5,136475.6879,24792.91,1,0.857680413,0.154271837,0
332,Cheerper,Support,45,30,22,9,40000,11269.57206,4,0,1,0
333,Pear,Design,34,43,38,5,65010.38653,10717.43811,3,0.320920459,0,1
334,Glasses,Search Engine,2,43,41,2,108457.6291,21096.04929,2,0.135426348,0,0.957731697
335,Pear,AI,3,40,42,1,139316.9208,14861.92808,4,0.787158743,0,0.450460267
336,Cheerper,Support,80,49,48,1,40000,21026.90182,2,0,1,1
337,Pear,Sales,29,38,33,5,153000,18106.00866,2,1,0,0
338,Pear,Design,19,49,48,1,129473.9964,24318.12018,1,0.425750878,0,0.913971382
339,Pear,Sales,53,37,36,1,83769.87408,15822.38443,3,0.545921402,0,1
340,Cheerper,Support,1,36,24,9,120470.225,23652.72729,1,0.298990093,1,0
341,Glasses,AI,1,31,23,7,128007.9955,21962.93893,3,0.994498955,0.311933159,0
342,Glasses,Search Engine,30,38,30,8,72467.2105,12469.02348,3,0.068913738,0.940322441,0
343,Glasses,Search Engine,23,36,33,4,75563.73963,24792.91,1,0,0.793987776,0.370889169
344,Glasses,Search Engine,9,31,22,9,107540.6103,19582.05147,3,1,0.562699174,0
345,Glasses,Search Engine,29,36,29,7,78868.41599,24792.91,2,0,0.560185731,0.504792974
346,Pear,Design,75,34,28,6,40000,17921.54578,2,0.234574486,0.21988295,0.545504432
347,Glasses,AI,1,32,25,7,101809.8552,15157.34498,3,0.752944509,0.29789433,0
348,Glasses,Design,13,34,23,9,99616.02761,13768.59054,2,0.945657403,0.336523488,0
349,Glasses,AI,6,47,40,7,102565.9125,22090.9932,1,0.44607743,0.219048182,0.334905644
350,Glasses,AI,42,49,48,1,101087.6349,15027.83467,4,0.33302737,0,0.776243057
351,Glasses,AI,31,36,33,3,98330.72468,24792.91,1,0.359585116,0.325981659,0.314568929
352,Pear,Sales,61,33,27,6,63759.32936,18293.41227,2,0.553446125,0,0.465373046
353,Glasses,AI,9,40,32,8,111724.3838,16011.1588,2,0.654069428,0.610086165,0
354,Cheerper,Support,74,30,26,4,40210.2957,19538.45826,3,0,1,0
355,Pear,Sales,20,41,38,3,129126.5552,19398.92898,2,1,0,0.28945168
356,Glasses,Search Engine,31,48,42,5,101725.4419,20794.16422,1,0.227286404,0.899113715,0
357,Cheerper,BigData,58,44,39,5,51909.43144,20768.6643,2,0,0.979586617,0.05485114
358,Cheerper,Support,40,44,39,5,65721.52547,10010.61533,4,0.296769254,0.609118074,0.094192259
359,Pear,Sales,1,30,22,7,133606.9487,12395.44415,4,1,0,0
360,Glasses,AI,10,37,32,5,91599.47265,9817.571499,4,0.393859529,0.150413089,0.455541324
361,Glasses,AI,36,41,40,1,64787.00743,24792.91,1,0,0.196762621,1
362,Glasses,AI,68,38,30,8,77304.56084,15550.70791,3,0.817549542,0.710423718,0
363,Glasses,Search Engine,72,46,45,1,57324.34478,14386.57091,2,0,0.793733087,0.299802789
364,Cheerper,BigData,28,36,28,8,54565.36959,20659.90917,2,0.081550237,0.616764992,0.301839581
365,Glasses,AI,49,49,48,4,79697.97284,17462.64054,1,0.096582608,0.183924584,0.719837695
366,Glasses,Search Engine,27,45,42,3,104759.5286,14021.40893,3,0.442720453,0.465884625,0.091439481
367,Pear,Sales,8,36,31,4,111365.0189,15294.14034,3,0.873976098,0,0.886830211
368,Glasses,AI,54,44,42,2,93755.07241,14876.88433,3,0.500411757,0,0.544704231
369,Cheerper,Support,1,30,22,9,71027.30619,23013.88351,2,0,1,0.224616308
370,Glasses,AI,68,47,44,3,81141.54503,15812.52271,2,0.427031367,0.327590381,0.24537945
371,Glasses,AI,33,44,42,2,86098.79301,19967.64313,1,0.076987837,0,1
372,Glasses,Search Engine,27,37,32,5,63962.02403,18394.77238,2,0.017583523,0.221342678,0.761263765
373,Pear,Sales,14,44,40,4,113476.3094,20665.63183,1,0.685191709,0,0.906904709
374,Glasses,AI,12,30,23,4,101136.8615,20954.11551,3,0.755028042,0.172746843,0.072151326
375,Glasses,Design,4,49,47,4,133213.1515,18689.93752,1,0.407436609,0,0.647359733
376,Glasses,BigData,80,32,28,5,40383.7299,24792.91,2,0.055672759,1,0
377,Pear,Sales,1,38,32,6,136831.7386,15143.85701,3,0.902134048,0,0.420426466
378,Glasses,Search Engine,15,42,36,6,93080.84863,16154.93209,2,0.131406036,0.559438454,0.30933525
379,Pear,Sales,32,35,34,2,126346.1591,23603.43091,1,0.699195012,0.035312949,0.265304847
380,Pear,Sales,27,37,33,4,130601.9498,14034.79563,3,1,0,0.095137977
381,Glasses,Search Engine,1,35,32,4,123869.4526,20979.65786,3,0.554098262,0.487217169,0
382,Cheerper,Support,23,41,35,6,48111.21322,14957.98642,3,0,0.614930617,0.78796534
383,Cheerper,Support,14,30,22,9,62253.6081,20553.00777,1,0,1,0.022274726
384,Pear,Design,80,40,36,4,43278.83261,16695.62473,3,0.524352264,0,0.513510974
385,Cheerper,BigData,44,49,47,2,77296.51964,16919.28609,2,0,0.814813825,0.434665662
386,Cheerper,BigData,40,43,34,9,70472.62154,18119.63053,2,0.175869095,0.886907503,0
387,Glasses,Design,46,46,45,1,98547.61397,11264.36396,4,0.529350681,0,0.660127924
388,Cheerper,Support,24,42,38,5,56804.82955,24792.91,1,0,0.739585393,0.66971759
389,Glasses,AI,7,42,37,5,119759.2261,20970.48763,2,0.610509181,0.244911004,0.144734323
390,Glasses,AI,18,42,36,6,110235.1875,18195.12377,2,0.734525823,0.509876363,0
391,Glasses,Search Engine,38,49,45,4,77768.54498,22285.32043,1,0,0.563738246,0.632160741
392,Glasses,Search Engine,1,36,29,7,79957.40528,24792.91,1,0,0.482970855,0.545799204
393,Pear,Design,61,45,44,1,76356.73931,17833.22358,2,0.213112,0,0.90399862
394,Glasses,Search Engine,47,30,26,1,45381.17107,11802.80473,5,0.017941641,0,0.983104734
395,Cheerper,BigData,47,43,38,6,91176.70071,16268.42558,3,0.507772816,0.805906167,0
396,Cheerper,BigData,38,30,24,6,51126.05075,23945.59637,3,0,0.53384957,0.495783583
397,Cheerper,BigData,39,44,40,4,83814.84327,14329.38844,3,0.090318613,0.842348891,0.067098265
398,Cheerper,Support,1,36,28,8,83421.61875,19883.68137,2,0.110068812,0.737841241,0.152363569
399,Glasses,Search Engine,23,48,43,5,81928.005,18028.7366,2,0.056365618,0.595128368,0.348467788
400,Cheerper,BigData,42,32,29,3,67450.14895,21370.05909,3,0.076626249,0.643982122,0.278985459
401,Glasses,Sales,51,49,48,2,121591.8555,18210.50273,3,0.918497546,0,0.257765999
402,Cheerper,BigData,42,34,30,5,88651.23533,20762.86834,3,0.506612302,1,0
403,Cheerper,BigData,48,30,24,6,61448.30061,9204.099586,5,0.895588159,0.241801461,0
404,Glasses,AI,17,38,33,5,103492.5527,17680.67597,3,0.434104503,0.264843547,0.301244688
405,Glasses,Search Engine,1,30,24,4,86672.42538,24199.46208,4,0.161597838,0.335854487,0.502601158
406,Cheerper,Support,59,32,31,1,61448.8567,21838.64945,3,0,0.789453901,0.352889331
407,Glasses,AI,17,31,24,7,83974.43307,22572.47966,3,0.587860122,0.301753595,0.110501595
408,Pear,Sales,27,42,39,3,122652.6878,13507.1091,4,1,0,0
409,Cheerper,BigData,3,30,22,7,87176.22938,24636.03881,2,0.064970101,0.816105728,0.118635681
410,Cheerper,Search Engine,11,36,32,3,111338.6934,11668.78486,3,0.526562875,0.315326587,0.158363389
411,Glasses,BigData,25,30,26,1,87700.2511,13701.29279,5,0.743179726,0,0.268529366
412,Cheerper,BigData,60,36,31,6,40000,24792.91,1,0,0.865934686,0.482650096
413,Pear,Sales,67,45,44,1,97414.10647,19501.41233,3,0.719260868,0,0.512097727
414,Glasses,AI,15,30,22,7,70259.70457,20774.45988,3,0.450685475,0.289536944,0.259131663
415,Cheerper,BigData,5,33,26,8,109187.918,14190.6265,4,0.674712661,0.610932571,0
416,Glasses,AI,1,30,22,9,136835.6195,24792.91,1,0.481682643,0.243768831,0.274378935
417,Cheerper,Support,33,40,40,1,51953.5981,24792.91,1,0,0.669567014,1
418,Cheerper,Search Engine,5,41,34,7,122093.8176,16258.12182,2,0.570471509,0.603271727,0
419,Cheerper,Support,27,44,35,9,77534.09548,16931.50606,2,0.125193133,0.932723225,0
420,Pear,Sales,18,38,39,1,127572.8542,20842.15407,2,0.761381624,0,1
421,Cheerper,BigData,10,43,36,7,93812.08559,11851.85244,2,0.121177274,0.648985559,0.229750887
422,Pear,AI,53,30,29,1,55588.38113,20635.32608,4,0,0.19398794,0.902276046
423,Pear,Sales,4,36,28,7,115570.1718,17487.60585,1,0.850669997,0,0.473238297
424,Cheerper,BigData,77,49,48,3,93794.69831,12597.83913,4,0.685915486,0.946855078,0
425,Glasses,AI,45,34,30,4,74607.43338,17257.65479,3,0.384441463,0.316164265,0.299383705
426,Glasses,Search Engine,22,39,38,1,105527.267,17476.39393,3,0.449007542,0.478019166,0.072451061
427,Pear,Sales,66,46,48,1,110947.6271,11144.18814,5,1,0,0.561728413
428,Glasses,Design,80,36,35,2,85996.66157,13182.53779,5,1,0.117713064,0
429,Glasses,BigData,52,37,33,4,55438.83944,18223.93461,2,0,0.767382515,0.331585647
430,Glasses,Design,1,37,30,7,112888.5972,24182.02631,1,0.433486042,0.284742958,0.282009405
431,Cheerper,Support,41,42,34,7,58091.84585,9000,5,0.337272454,0.66860968,0
432,Cheerper,Search Engine,21,30,22,6,94110.14302,9000,5,0.901458568,0.429547105,0
433,Glasses,Search Engine,1,30,22,8,95241.22553,24046.81773,1,0.048025016,0.529799818,0.422673023
434,Glasses,Search Engine,42,38,36,2,76670.2328,24036.81689,2,0.033390054,0.288282734,0.678828766
435,Glasses,Design,73,49,48,1,94727.16601,18220.58506,3,0.533332433,0,0.489260314
436,Cheerper,BigData,57,46,37,9,55322.12253,14029.52953,4,0.104053333,0.885141189,0.011493781
437,Pear,Design,50,38,32,6,79486.20001,20481.25905,2,0.570405967,0.377650543,0.051967742
438,Pear,Design,13,36,29,7,99881.30692,12352.26918,4,0.889163459,0,0.373042387
439,Pear,Sales,51,45,42,4,96873.94625,17378.35099,2,0.324859803,0.19415737,0.481255928
440,Cheerper,Support,39,41,34,8,81756.91662,15224.54416,3,0.187190863,1,0
441,Pear,Design,9,35,34,1,126956.8682,24267.97722,3,0.863006166,0,0.424000375
442,Pear,Sales,40,43,40,3,114528.9221,19557.21724,3,0.723335802,0.006857343,0.269267062
443,Glasses,AI,1,30,22,7,95100.86346,19645.40829,1,0.280304665,0.468041949,0.251312184
444,Glasses,BigData,27,40,35,4,57827.05486,22531.10857,2,0,0.438001411,0.893153258
445,Pear,Design,73,49,48,2,48452.7352,12386.25625,3,0,0,1
446,Pear,Design,1,40,36,4,128034.8905,23274.40467,2,0.571930097,0,0.757400092
447,Glasses,AI,7,40,34,6,107327.1025,9000,3,0.634786701,0.300225836,0.065326567
448,Glasses,Search Engine,34,35,30,4,69628.32137,23071.17191,2,0.047090069,0.589174904,0.3639321
449,Cheerper,Search Engine,1,30,22,7,85695.79848,24792.91,1,0.308257947,0.72038024,0
450,Cheerper,BigData,65,39,36,3,49100.82242,23885.84917,2,0,0.95876791,0.246513362
451,Cheerper,BigData,35,35,30,5,68904.43426,20331.29234,2,0,0.648517552,0.451920094
452,Cheerper,Support,46,49,48,1,42574.64425,23816.20594,1,0,1,0.978822346
453,Cheerper,BigData,58,30,23,5,62700.93254,22124.94553,3,0.389287096,0.709978793,0
454,Pear,Sales,41,49,48,1,124268.0653,14771.03426,3,0.661916973,0,0.498911468
455,Glasses,AI,40,43,42,2,118712.9307,13080.511,5,1,0.060539214,0
456,Cheerper,Search Engine,75,42,34,9,72492.46698,10004.58406,4,0.699887587,0.816980459,0
457,Cheerper,Support,36,39,29,9,51260.78599,22945.47893,1,0,1,0
458,Glasses,Search Engine,58,41,38,4,47534.57071,20949.58717,1,0,0.353755167,0.878712843
459,Glasses,AI,44,36,31,5,62798.19169,21761.39378,2,0.312878156,0.084793491,0.602415485
460,Glasses,AI,1,33,24,9,135440.4557,23115.6165,2,1,0.611831689,0
461,Cheerper,BigData,43,42,34,8,51759.17297,18431.73496,2,0,0.786580362,0.488355106
462,Pear,Sales,15,46,46,1,132209.5413,17018.53729,2,0.463266869,0,0.824466927
463,Glasses,Design,41,30,22,9,79355.68092,19446.66211,3,0.887529991,0,0.127310748
464,Pear,Sales,1,35,32,3,122813.2331,18851.11142,1,0.813454676,0,0.372488852
465,Glasses,AI,44,30,25,5,43611.6579,24792.91,1,0,0.301110689,0.816815819
466,Glasses,Search Engine,80,47,48,1,67947.00766,22583.06864,3,0.243537706,0.322435568,0.433810608
467,Pear,Design,51,30,28,1,49555.90984,24792.91,2,0,0,1
468,Cheerper,Support,54,32,29,4,64505.61772,11848.08284,5,0.415005335,0.970905159,0
469,Glasses,Search Engine,69,44,43,1,55744.42672,18460.26662,3,0.064628432,0.274027581,0.661243855
470,Cheerper,BigData,3,36,26,9,68597.9505,13231.45824,3,0.158092556,0.431156837,0.411199235
471,Cheerper,Support,46,32,27,6,53117.0318,16750.68676,3,0,1,0
472,Glasses,AI,20,34,25,9,65506.97146,13480.14319,2,0.206848497,0.172243645,0.620620411
473,Cheerper,BigData,80,49,48,2,46568.05837,9558.02351,3,0,0.503106097,0.607405272
474,Cheerper,Support,73,42,41,1,40000,16936.65447,4,0,0.84958344,0.441979827
475,Pear,Sales,4,30,26,3,148326.6563,24506.71584,2,1,0,0
476,Glasses,AI,80,45,45,1,76170.74587,17000.96691,3,0.287555108,0.449048208,0.263561134
477,Cheerper,BigData,1,40,29,9,118533.0757,17260.3672,2,0.722615739,0.68081707,0
478,Cheerper,BigData,58,49,48,4,67225.15138,16433.20013,1,0,1,0.150882628
479,Glasses,Design,1,35,30,6,120714.2528,18760.80916,1,0.229962851,0.395380558,0.374433545
480,Pear,Design,4,48,46,3,119442.7414,24154.9553,1,0.464425706,0,0.905939515
481,Cheerper,BigData,34,38,34,4,78961.00415,21062.20568,1,0,0.756017553,0.326190329
482,Glasses,AI,5,32,26,6,113342.132,18961.45759,2,0.749657724,0.111225334,0.139543869
483,Cheerper,AI,55,46,40,6,89907.93409,18726.92933,2,0.548096187,0.417386123,0.034262228
484,Glasses,Design,9,38,35,4,116478.3094,24792.91,1,0.268874471,0.245056272,0.486084975
485,Pear,Sales,12,32,26,6,117565.3231,14642.95081,4,1,0,0
486,Glasses,Search Engine,21,44,45,1,106340.8274,18197.85377,3,0.33377939,0,0.686442939
487,Pear,Sales,47,43,40,3,96504.5983,24792.91,1,0.495431515,0,0.70759657
488,Cheerper,BigData,80,44,38,7,40000,12675.22021,4,0,0.573698761,0.538529619
489,Glasses,AI,4,30,22,5,121441.6281,15330.44939,4,1,0.323848187,0
490,Pear,AI,32,30,28,2,79225.47426,19598.9275,4,0.343084798,0,0.737503237
491,Glasses,Search Engine,39,38,42,1,109055.5165,16801.10372,4,0.476557062,0.132292953,0.39101426
492,Glasses,AI,18,36,35,2,107319.2567,17755.73428,2,0.155312968,0.285013958,0.559161809
493,Glasses,AI,43,36,32,4,64778.38522,21072.9957,2,0,0.636009087,0.638583146
494,Glasses,AI,37,36,29,7,85457.69894,24792.91,1,0.35315833,0.94691341,0
495,Pear,AI,1,36,37,1,145221.379,21501.09833,4,0.882711147,0,0.830331967
496,Cheerper,BigData,47,45,39,6,45976.80571,20210.53706,1,0,0.558705077,0.9066342
497,Pear,Sales,62,39,36,3,40000,24558.18559,1,0,0,1
498,Glasses,BigData,41,38,36,3,50231.80973,24792.91,1,0,0.856871833,0.586350714
499,Glasses,AI,3,33,29,3,130547.5653,13953.00066,4,1,0,0
500,Glasses,BigData,36,40,36,3,52326.17929,23263.30514,2,0,0.697052124,0.698271073
501,Glasses,Search Engine,22,34,31,3,58723.90736,17147.73134,3,0,0.14182747,1
502,Glasses,Search Engine,9,33,28,5,87205.61669,21487.07887,2,0.15369789,0.335032084,0.511219512
503,Glasses,AI,33,30,22,3,77867.98499,14245.90782,5,0.663904273,0.193122747,0.142757107
504,Pear,Design,64,35,32,3,53521.19392,24792.91,1,0.039525515,0.057198513,0.903333641
505,Cheerper,BigData,23,40,36,4,101582.5329,20164.50821,3,0.463008798,0.532191697,0.004906045
506,Glasses,Search Engine,52,36,34,2,60022.96335,21435.22997,2,0,0.198914151,0.82902486
507,Cheerper,BigData,27,30,23,7,91317.65433,19955.97335,3,0.465736334,0.920889795,0
508,Cheerper,Support,34,44,35,9,71027.46066,9489.480169,3,0.0297341,1,0
509,Glasses,BigData,26,37,35,2,63128.98716,21577.77987,2,0,0.37978816,0.904254923
510,Glasses,BigData,49,32,28,3,40000,20885.46396,3,0,0.272357997,1
511,Glasses,Search Engine,1,30,22,9,120062.3035,22148.48445,3,0.957122691,1,0
512,Glasses,AI,45,43,39,4,85044.30217,12761.94875,3,0.492623803,0.218634727,0.289212774
513,Glasses,Design,45,40,35,6,118589.634,14763.21547,3,1,0.158025534,0
514,Cheerper,BigData,59,38,37,2,49415.31566,19802.94182,3,0,0.683790887,0.59135081
515,Cheerper,Search Engine,27,35,28,7,74344.73345,9130.694139,5,0.568520793,0.145591101,0.286317739
516,Pear,Design,32,40,38,2,83918.53831,16387.32961,3,0.438104706,0,0.929689986
517,Pear,Sales,1,30,22,9,98183.31898,17624.0053,1,0.771624555,0,0.364573261
518,Pear,Sales,31,30,25,5,119611.6732,11969.78505,4,1,0,0
519,Pear,Sales,27,36,30,6,103364.2439,17466.35343,2,1,0,0.135244781
520,Pear,Design,8,33,26,6,95545.11855,17007.51338,2,0.353934179,0.12339566,0.522924635
521,Glasses,BigData,25,30,26,4,53311.49869,21880.87562,3,0,0.498551541,0.702543581
522,Pear,Design,80,35,35,1,40000,15249.49599,5,0.182248885,0,1
523,Pear,Design,30,34,32,2,105572.8607,13873.45614,4,0.657844717,0,0.761880243
524,Glasses,Design,1,35,25,9,125755.5643,12483.22157,3,1,0.068932935,0
525,Cheerper,Support,55,39,37,2,40000,16564.13194,4,0,0.582024119,0.663825951
526,Glasses,AI,47,36,31,5,101892.8869,15894.41975,4,0.933870994,0.364495296,0
527,Cheerper,Search Engine,18,31,23,8,78332.63474,19833.31871,2,0.263921768,0.73137639,0.00492234
528,Glasses,Design,50,40,36,4,100982.814,9598.251492,5,1,0,0
529,Pear,Sales,40,33,32,1,98402.35756,21710.58268,2,0.716761237,0,0.476299803
530,Glasses,AI,45,49,48,2,111405.5444,10043.84373,3,0.439907973,0.155600729,0.404726163
531,Glasses,Design,74,35,30,4,59457.83579,9846.339348,4,0.528568287,0.073020554,0.398749326
532,Glasses,AI,20,49,47,2,125215.2922,14297.61259,3,0.700481934,0,0.343932274
533,Pear,AI,58,38,39,1,95682.63564,24092.53313,3,0.468526774,0,0.684266348
534,Cheerper,Search Engine,21,40,34,6,102964.669,13423.08089,2,0.362362846,0.633004802,0.004529384
535,Glasses,AI,33,46,41,6,87121.18982,17337.29104,2,0.330304108,0.321265003,0.34816793
536,Pear,Sales,4,34,27,7,145405.367,17335.95362,2,1,0,0
537,Pear,Design,41,36,34,2,97792.72412,19512.68806,4,0.550791365,0,0.516106402
538,Glasses,BigData,47,34,30,4,59852.20058,23252.17341,2,0,0.409467055,0.648003415
539,Cheerper,BigData,1,42,37,6,137582.5957,13275.16817,3,0.546161564,0.672284075,0
540,Glasses,AI,33,44,39,5,84889.24597,24792.91,1,0.077477486,0.347764569,0.574992606
541,Pear,Design,54,44,42,2,102714.6958,16343.88746,2,0.657123464,0.266327526,0.076526899
542,Cheerper,Search Engine,60,34,31,3,74944.22532,17424.09471,3,0.316363368,0.791369732,0
543,Cheerper,Support,17,34,26,9,67101.42052,21413.32165,2,0.005350204,1,0
544,Glasses,Design,43,44,39,5,93810.70597,15136.22679,1,0.381631198,0.164742346,0.45337505
545,Glasses,Search Engine,34,34,27,7,65743.60955,22467.23872,2,0.138358054,0.52072147,0.340811159
546,Pear,Design,31,40,35,4,96554.54699,9000,5,0.733304154,0,0.423109245
547,Glasses,BigData,13,30,25,5,68878.24513,23021.129,2,0,0.598721279,0.420083293
548,Glasses,Design,31,49,45,6,113840.7061,24792.91,1,0.207108687,0.741132372,0.051998002
549,Glasses,Design,11,42,37,4,120678.2925,21146.72263,3,0.893198868,0,0.263504674
550,Glasses,Search Engine,1,33,26,7,95688.69805,22641.84058,1,0.195003722,0.573125884,0.232354297
551,Glasses,Search Engine,32,40,38,2,75017.07317,16504.39878,3,0.002563838,0.399942112,0.597665244
552,Pear,Design,29,41,36,5,117715.6566,21017.7497,2,0.796216845,0,0.233810181
553,Glasses,Search Engine,76,43,46,1,105403.1956,15202.45917,5,0.60164484,0.494769818,0
554,Glasses,Design,39,40,37,4,119865.5914,11265.62826,3,1,0,0.095612772
